Province_Code,Province_Name,District_Code,District_Name,Constituency_Code,Constituency_Name,Ward_Code,Ward_Name
9,Southern,8,Monze,132,Moomba,109008021,Mwanza West
9,Southern,8,Monze,132,Moomba,109008022,Mwanza Central
9,Southern,8,Monze,132,Moomba,109008023,Mwanza East
9,Southern,8,Monze,132,Moomba,109008024,Chona
9,Southern,8,Monze,132,Moomba,109008025,Moomba
9,Southern,9,Namwala,132,Moomba,109008025,Moomba
9,Southern,9,Namwala,133,Namwala,109008025,Moomba
9,Southern,9,Namwala,133,Namwala,109009001,Moobola
9,Southern,9,Namwala,133,Namwala,109009002,Namakube
9,Southern,9,Namwala,133,Namwala,109009003,Itapa
9,Southern,9,Namwala,133,Namwala,109009004,Ichila
9,Southern,9,Namwala,133,Namwala,109009005,Ngabo
9,Southern,9,Namwala,133,Namwala,109009006,Namwala Central
9,Southern,9,Namwala,133,Namwala,109009007,Baambwe
9,Southern,9,Namwala,133,Namwala,109009008,Maala
9,Southern,9,Namwala,133,Namwala,109009009,Namusonde
9,Southern,9,Namwala,133,Namwala,109009010,Kabulamwanda
9,Southern,9,Namwala,133,Namwala,109009011,Kantengwa
9,Southern,9,Namwala,133,Namwala,109009012,Mandondo
9,Southern,9,Namwala,133,Namwala,109009013,Mbeza
9,Southern,9,Namwala,133,Namwala,109009014,Nakamboma
9,Southern,9,Namwala,133,Namwala,109009015,Chitongo
9,Southern,9,Namwala,133,Namwala,109009016,Ndema
9,Southern,10,Pemba,133,Namwala,109009016,Ndema
9,Southern,10,Pemba,134,Pemba,109009016,Ndema
9,Southern,10,Pemba,134,Pemba,109010001,Kasiya
9,Southern,10,Pemba,134,Pemba,109010002,Pemba
9,Southern,10,Pemba,134,Pemba,109010003,Hamaundu
9,Southern,10,Pemba,134,Pemba,109010004,Demu
9,Southern,10,Pemba,134,Pemba,109010005,Kasikili
9,Southern,10,Pemba,134,Pemba,109010006,Maambo
9,Southern,10,Pemba,134,Pemba,109010007,Kauba
9,Southern,10,Pemba,134,Pemba,109010008,Yotam Muleya
9,Southern,10,Pemba,134,Pemba,109010009,Habunkululu
9,Southern,10,Pemba,134,Pemba,109010010,Dobo
9,Southern,10,Pemba,134,Pemba,109010011,Nachibanga
9,Southern,10,Pemba,134,Pemba,109010012,Muzoka
9,Southern,11,Siavonga,134,Pemba,109010012,Muzoka
9,Southern,11,Siavonga,135,Siavonga,109010012,Muzoka
9,Southern,11,Siavonga,135,Siavonga,109011001,Manchamvwa Inland
9,Southern,11,Siavonga,135,Siavonga,109011002,Sinadambwe
9,Southern,11,Siavonga,135,Siavonga,109011003,Lusangazi
9,Southern,11,Siavonga,135,Siavonga,109011004,Mulimya
9,Southern,11,Siavonga,135,Siavonga,109011005,Mutuba
9,Southern,11,Siavonga,135,Siavonga,109011006,Nabuteezi
9,Southern,11,Siavonga,135,Siavonga,109011007,Nanyanga
9,Southern,11,Siavonga,135,Siavonga,109011008,Simamba
9,Southern,11,Siavonga,135,Siavonga,109011009,Kariba
9,Southern,11,Siavonga,135,Siavonga,109011010,Namuzunga
9,Southern,11,Siavonga,135,Siavonga,109011011,Munyama
9,Southern,11,Siavonga,135,Siavonga,109011012,Manchamvwa Lake Shore
9,Southern,12,Sinazongwe,135,Siavonga,109011012,Manchamvwa Lake Shore
9,Southern,12,Sinazongwe,136,Sinazongwe,109011012,Manchamvwa Lake Shore
9,Southern,12,Sinazongwe,136,Sinazongwe,109012001,Chiyabi
9,Southern,12,Sinazongwe,136,Sinazongwe,109012002,Malima
9,Southern,12,Sinazongwe,136,Sinazongwe,109012003,Sinenge
9,Southern,12,Sinazongwe,136,Sinazongwe,109012004,Nang'Ombe
9,Southern,12,Sinazongwe,136,Sinazongwe,109012005,Nkandabbwe
9,Southern,12,Sinazongwe,136,Sinazongwe,109012006,Sinazongwe
9,Southern,12,Sinazongwe,136,Sinazongwe,109012007,Mweezya
9,Southern,12,Sinazongwe,136,Sinazongwe,109012008,Maamba
9,Southern,12,Sinazongwe,136,Sinazongwe,109012009,Muchekwa
9,Southern,12,Sinazongwe,136,Sinazongwe,109012010,Mweemba
9,Southern,12,Sinazongwe,136,Sinazongwe,109012011,Muuka
9,Southern,12,Sinazongwe,136,Sinazongwe,109012012,Tekelo
9,Southern,12,Sinazongwe,136,Sinazongwe,109012013,Mweenda
9,Southern,12,Sinazongwe,136,Sinazongwe,109012014,Siameja
9,Southern,12,Sinazongwe,136,Sinazongwe,109012015,Namazambwe
9,Southern,12,Sinazongwe,136,Sinazongwe,109012016,Mabinga
9,Southern,13,Zimba,136,Sinazongwe,109012016,Mabinga
9,Southern,13,Zimba,137,Mapatizya,109012016,Mabinga
9,Southern,13,Zimba,137,Mapatizya,109013001,Zimba
9,Southern,13,Zimba,137,Mapatizya,109013002,Mangonda
9,Southern,13,Zimba,137,Mapatizya,109013003,Chuundwe
9,Southern,13,Zimba,137,Mapatizya,109013004,Mafumba
9,Southern,13,Zimba,137,Mapatizya,109013005,Luyaba
9,Southern,13,Zimba,137,Mapatizya,109013006,Chidi
9,Southern,13,Zimba,137,Mapatizya,109013007,Mulamfu
9,Southern,13,Zimba,137,Mapatizya,109013008,Mbwiko
9,Southern,13,Zimba,137,Mapatizya,109013009,Simwatachela
9,Southern,13,Zimba,137,Mapatizya,109013010,Siamafumba
9,Southern,13,Zimba,137,Mapatizya,109013011,Chalimongela
9,Southern,13,Zimba,137,Mapatizya,109013012,Kanyanga
0,Western,13,Zimba,137,Mapatizya,109013012,Kanyanga
0,Western,1,Kalabo,137,Mapatizya,109013012,Kanyanga
0,Western,1,Kalabo,138,Kalabo Central,109013012,Kanyanga
0,Western,1,Kalabo,138,Kalabo Central,110001001,Muchatanga
0,Western,1,Kalabo,138,Kalabo Central,110001002,Luanginga
0,Western,1,Kalabo,138,Kalabo Central,110001003,Mapungu
0,Western,1,Kalabo,138,Kalabo Central,110001004,Buleya
0,Western,1,Kalabo,138,Kalabo Central,110001005,Ndoka
0,Western,1,Kalabo,138,Kalabo Central,110001006,Lukona
0,Western,1,Kalabo,138,Kalabo Central,110001007,Namulilo
0,Western,1,Kalabo,138,Kalabo Central,110001008,Ng'Uma
0,Western,1,Kalabo,138,Kalabo Central,110001009,Mitwi
0,Western,1,Kalabo,138,Kalabo Central,110001010,Kandambo
0,Western,1,Kalabo,138,Kalabo Central,110001011,Chilele
0,Western,1,Kalabo,138,Kalabo Central,110001012,Lutwi
0,Western,1,Kalabo,138,Kalabo Central,110001013,Liumba
0,Western,1,Kalabo,138,Kalabo Central,110001014,Yuka
0,Western,1,Kalabo,139,Liuwa,110001014,Yuka
0,Western,1,Kalabo,139,Liuwa,110001015,Salunda
0,Western,1,Kalabo,139,Liuwa,110001016,Luola
0,Western,1,Kalabo,139,Liuwa,110001017,Siluwe
0,Western,1,Kalabo,139,Liuwa,110001018,Likulundundu
0,Western,1,Kalabo,139,Liuwa,110001019,Upangoma
0,Western,1,Kalabo,139,Liuwa,110001020,Kuuli
0,Western,1,Kalabo,139,Liuwa,110001021,Mishulundu
0,Western,1,Kalabo,139,Liuwa,110001022,Sishekanu
0,Western,1,Kalabo,139,Liuwa,110001023,Libonda
0,Western,1,Kalabo,139,Liuwa,110001024,Ng'Unyama
0,Western,2,Kaoma,139,Liuwa,110001024,Ng'Unyama
0,Western,2,Kaoma,140,Kaoma Central,110001024,Ng'Unyama
0,Western,2,Kaoma,140,Kaoma Central,110002001,Lunyati
0,Western,2,Kaoma,140,Kaoma Central,110002002,Kalumwange
0,Western,2,Kaoma,140,Kaoma Central,110002003,Shitwa
0,Western,2,Kaoma,140,Kaoma Central,110002004,Namaloba
0,Western,2,Kaoma,140,Kaoma Central,110002005,Longe
0,Western,2,Kaoma,140,Kaoma Central,110002006,Mulamatila
0,Western,2,Kaoma,140,Kaoma Central,110002007,Kashamu
0,Western,2,Kaoma,140,Kaoma Central,110002008,Naliele
0,Western,2,Kaoma,140,Kaoma Central,110002009,Shilombo
0,Western,2,Kaoma,141,Mangango,110002009,Shilombo
0,Western,2,Kaoma,141,Mangango,110002010,Shikombwe
0,Western,2,Kaoma,141,Mangango,110002011,Mangango
0,Western,2,Kaoma,141,Mangango,110002012,Mushwala
0,Western,2,Kaoma,141,Mangango,110002013,Kapili
0,Western,2,Kaoma,141,Mangango,110002014,Luambuwa
0,Western,2,Kaoma,141,Mangango,110002015,Nalulembwe
0,Western,2,Kaoma,141,Mangango,110002016,Namafulo
0,Western,2,Kaoma,141,Mangango,110002017,Lukute
0,Western,2,Kaoma,141,Mangango,110002018,Winda
0,Western,3,Limulunga,141,Mangango,110002018,Winda
0,Western,3,Limulunga,142,Luena,110002018,Winda
0,Western,3,Limulunga,142,Luena,110003001,Limulunga West
0,Western,3,Limulunga,142,Luena,110003002,Makuku
0,Western,3,Limulunga,142,Luena,110003003,Mabili
0,Western,3,Limulunga,142,Luena,110003004,Ushaa
0,Western,3,Limulunga,142,Luena,110003005,Ikwichi
0,Western,3,Limulunga,142,Luena,110003006,Limulunga East
0,Western,3,Limulunga,142,Luena,110003007,Namboma
0,Western,3,Limulunga,142,Luena,110003008,Miulwe
0,Western,3,Limulunga,142,Luena,110003009,Nangula
0,Western,3,Limulunga,142,Luena,110003010,Sitoya
0,Western,3,Limulunga,142,Luena,110003011,Simaa
0,Western,3,Limulunga,142,Luena,110003012,Ndanda
0,Western,3,Limulunga,142,Luena,110003013,Ituku
0,Western,4,Luampa,142,Luena,110003013,Ituku
0,Western,4,Luampa,143,Luampa,110003013,Ituku
0,Western,4,Luampa,143,Luampa,110004001,Lububa
0,Western,4,Luampa,143,Luampa,110004002,Lui
0,Western,4,Luampa,143,Luampa,110004003,Mbanyutu
0,Western,4,Luampa,143,Luampa,110004004,Nkenga
0,Western,4,Luampa,143,Luampa,110004005,Mwanawasa
0,Western,4,Luampa,143,Luampa,110004006,Namando
0,Western,4,Luampa,143,Luampa,110004007,Kahumbu
0,Western,4,Luampa,143,Luampa,110004008,Luampa
0,Western,4,Luampa,143,Luampa,110004009,Mulwa
0,Western,4,Luampa,143,Luampa,110004010,Nakayembe
0,Western,4,Luampa,143,Luampa,110004011,Nyambi
0,Western,4,Luampa,143,Luampa,110004012,Inkunikila
0,Western,5,Lukulu,143,Luampa,110004012,Inkunikila
0,Western,5,Lukulu,144,Lukulu East,110004012,Inkunikila
0,Western,5,Lukulu,144,Lukulu East,110005001,Simakumba
0,Western,5,Lukulu,144,Lukulu East,110005002,Kamilende
0,Western,5,Lukulu,144,Lukulu East,110005003,Kaluwawa
0,Western,5,Lukulu,144,Lukulu East,110005004,Dongwe
0,Western,5,Lukulu,144,Lukulu East,110005005,Kashamba
0,Western,5,Lukulu,144,Lukulu East,110005006,Mwito
0,Western,5,Lukulu,144,Lukulu East,110005007,Shizize
0,Western,5,Lukulu,144,Lukulu East,110005008,Kang'Oti
0,Western,5,Lukulu,144,Lukulu East,110005009,Luanchuma
0,Western,5,Lukulu,144,Lukulu East,110005010,Namayula
0,Western,5,Lukulu,144,Lukulu East,110005011,Mwandi
0,Western,5,Lukulu,144,Lukulu East,110005012,Ngimbu
0,Western,5,Lukulu,144,Lukulu East,110005013,Kawaya
0,Western,5,Lukulu,144,Lukulu East,110005014,Lukau
0,Western,5,Lukulu,144,Lukulu East,110005015,Mbanga
0,Western,5,Lukulu,144,Lukulu East,110005016,Lyambai
0,Western,5,Lukulu,144,Lukulu East,110005017,Likapai
0,Western,6,Mitete,144,Lukulu East,110005017,Likapai
0,Western,6,Mitete,145,Mitete,110005017,Likapai
0,Western,6,Mitete,145,Mitete,110006001,Mataba
0,Western,6,Mitete,145,Mitete,110006002,Lwambimba
0,Western,6,Mitete,145,Mitete,110006003,Lupui
0,Western,6,Mitete,145,Mitete,110006004,Kakwacha
0,Western,6,Mitete,145,Mitete,110006005,Lutembwe
0,Western,6,Mitete,145,Mitete,110006006,Mitete
0,Western,6,Mitete,145,Mitete,110006007,Kashizhi
0,Western,6,Mitete,145,Mitete,110006008,Lungwevungu
0,Western,6,Mitete,145,Mitete,110006009,Chinonwe
0,Western,6,Mitete,145,Mitete,110006010,Kakulunda
0,Western,6,Mitete,145,Mitete,110006011,Mumbumbu
0,Western,6,Mitete,145,Mitete,110006012,Muyondoti
0,Western,6,Mitete,145,Mitete,110006013,Nyaala
0,Western,7,Mongu,145,Mitete,110006013,Nyaala
0,Western,7,Mongu,146,Mongu Central,110006013,Nyaala
0,Western,7,Mongu,146,Mongu Central,110007001,Mulambwa
0,Western,7,Mongu,146,Mongu Central,110007002,Katongo
0,Western,7,Mongu,146,Mongu Central,110007003,Yeta
0,Western,7,Mongu,146,Mongu Central,110007004,Namushekende
0,Western,7,Mongu,146,Mongu Central,110007005,Namasho
0,Western,7,Mongu,146,Mongu Central,110007006,Kama
0,Western,7,Mongu,146,Mongu Central,110007007,Lumbo
0,Western,7,Mongu,146,Mongu Central,110007008,Lealui Lower
0,Western,7,Mongu,146,Mongu Central,110007009,Mabumbu
0,Western,7,Mongu,146,Mongu Central,110007010,Lealui Upper
0,Western,7,Mongu,146,Mongu Central,110007011,Kanyonyo
0,Western,7,Mongu,146,Mongu Central,110007012,Lewanika
0,Western,7,Mongu,146,Mongu Central,110007013,Imwiko
0,Western,7,Mongu,146,Mongu Central,110007014,Kambule
0,Western,7,Mongu,146,Mongu Central,110007015,Ilute
0,Western,7,Mongu,146,Mongu Central,110007016,Kaande
0,Western,7,Mongu,147,Nalikwanda,110007016,Kaande
0,Western,7,Mongu,147,Nalikwanda,110007017,Nakato
0,Western,7,Mongu,147,Nalikwanda,110007018,Looma
0,Western,7,Mongu,147,Nalikwanda,110007019,Nalwei
0,Western,7,Mongu,147,Nalikwanda,110007020,Siyowe
0,Western,7,Mongu,147,Nalikwanda,110007021,Lukalanya
0,Western,7,Mongu,147,Nalikwanda,110007022,Imalyo
0,Western,7,Mongu,147,Nalikwanda,110007023,Mutondo
0,Western,7,Mongu,147,Nalikwanda,110007024,Namengo
0,Western,7,Mongu,147,Nalikwanda,110007025,Litawa
0,Western,7,Mongu,147,Nalikwanda,110007026,Nakanyaa
0,Western,7,Mongu,147,Nalikwanda,110007027,Mbekise
0,Western,8,Mulobezi,147,Nalikwanda,110007027,Mbekise
0,Western,8,Mulobezi,148,Mulobezi,110007027,Mbekise
0,Western,8,Mulobezi,148,Mulobezi,110008001,Kasompa
0,Western,8,Mulobezi,148,Mulobezi,110008002,Kamanga
0,Western,8,Mulobezi,148,Mulobezi,110008003,Luamuloba
0,Western,8,Mulobezi,148,Mulobezi,110008004,Nawinda
0,Western,8,Mulobezi,148,Mulobezi,110008005,Kabanga
0,Western,8,Mulobezi,148,Mulobezi,110008006,Sichili
0,Western,8,Mulobezi,148,Mulobezi,110008007,Mulobezi
0,Western,8,Mulobezi,148,Mulobezi,110008008,Machile
0,Western,8,Mulobezi,148,Mulobezi,110008009,Salumbwe
0,Western,9,Mwandi,148,Mulobezi,110008009,Salumbwe
0,Western,9,Mwandi,149,Mwandi,110008009,Salumbwe
0,Western,9,Mwandi,149,Mwandi,110009001,Chisu
0,Western,9,Mwandi,149,Mwandi,110009002,Mushukula
0,Western,9,Mwandi,149,Mwandi,110009003,Kalundu
0,Western,9,Mwandi,149,Mwandi,110009004,Lwazamba
0,Western,9,Mwandi,149,Mwandi,110009005,Magumwi
0,Western,9,Mwandi,149,Mwandi,110009006,Adonsi
0,Western,9,Mwandi,149,Mwandi,110009007,Lutaba
0,Western,9,Mwandi,149,Mwandi,110009008,Sankolonga
0,Western,9,Mwandi,149,Mwandi,110009009,Mabumbu
0,Western,9,Mwandi,149,Mwandi,110009010,Mwandi
0,Western,9,Mwandi,149,Mwandi,110009011,Simungoma
0,Western,9,Mwandi,149,Mwandi,110009012,Loanja
0,Western,10,Nalolo,149,Mwandi,110009012,Loanja
0,Western,10,Nalolo,150,Nalolo,110009012,Loanja
0,Western,10,Nalolo,150,Nalolo,110010001,Mukukutu
0,Western,10,Nalolo,150,Nalolo,110010002,Kataba
0,Western,10,Nalolo,150,Nalolo,110010003,Lubosi
0,Western,10,Nalolo,150,Nalolo,110010004,Nanjucha
0,Western,10,Nalolo,150,Nalolo,110010005,Muoyo
0,Western,10,Nalolo,150,Nalolo,110010006,Ukolo
0,Western,10,Nalolo,150,Nalolo,110010007,Kambai
0,Western,10,Nalolo,150,Nalolo,110010008,Makoka
0,Western,10,Nalolo,150,Nalolo,110010009,Lyamakumba
0,Western,10,Nalolo,150,Nalolo,110010010,Silowana
0,Western,10,Nalolo,150,Nalolo,110010011,Likulwe
0,Western,10,Nalolo,150,Nalolo,110010012,Shekela
0,Western,11,Nkeyema,150,Nalolo,110010012,Shekela
0,Western,11,Nkeyema,151,Nkeyema,110010012,Shekela
0,Western,11,Nkeyema,151,Nkeyema,110011001,Buloto
0,Western,11,Nkeyema,151,Nkeyema,110011002,Shishamba
0,Western,11,Nkeyema,151,Nkeyema,110011003,Namilangi
0,Western,11,Nkeyema,151,Nkeyema,110011004,Munkuye
0,Western,11,Nkeyema,151,Nkeyema,110011005,Lombelombe
0,Western,11,Nkeyema,151,Nkeyema,110011006,Nkeyema
0,Western,11,Nkeyema,151,Nkeyema,110011007,Shimano
0,Western,11,Nkeyema,151,Nkeyema,110011008,Litoya
0,Western,12,Senanga,151,Nkeyema,110011008,Litoya
0,Western,12,Senanga,152,Senanga,110011008,Litoya
0,Western,12,Senanga,152,Senanga,110012001,Lumbe Nanyezu
0,Western,12,Senanga,152,Senanga,110012002,Mata
0,Western,12,Senanga,152,Senanga,110012003,Namukokoba
0,Western,12,Senanga,152,Senanga,110012004,Muweswa
0,Western,12,Senanga,152,Senanga,110012005,Sibukali
0,Western,12,Senanga,152,Senanga,110012006,Lumbe
0,Western,12,Senanga,152,Senanga,110012007,Silwizi
0,Western,12,Senanga,152,Senanga,110012008,Naluywa
0,Western,12,Senanga,152,Senanga,110012009,Wanyau
0,Western,12,Senanga,152,Senanga,110012010,Imatanda
0,Western,12,Senanga,152,Senanga,110012011,Imatongo
0,Western,12,Senanga,152,Senanga,110012012,Lipuwe
0,Western,12,Senanga,152,Senanga,110012013,Mwanambuyu
0,Western,12,Senanga,152,Senanga,110012014,Liangati
0,Western,13,Sesheke,152,Senanga,110012014,Liangati
0,Western,13,Sesheke,153,Sesheke,110012014,Liangati
0,Western,13,Sesheke,153,Sesheke,110013001,Nangombe
0,Western,13,Sesheke,153,Sesheke,110013002,Luampungu
0,Western,13,Sesheke,153,Sesheke,110013003,Lusu
0,Western,13,Sesheke,153,Sesheke,110013004,Maondo
0,Western,13,Sesheke,153,Sesheke,110013005,Nakatindi
0,Western,13,Sesheke,153,Sesheke,110013006,Mulimambango
0,Western,13,Sesheke,153,Sesheke,110013007,Katima Mulilo
0,Western,13,Sesheke,153,Sesheke,110013008,Kalobelelwa
0,Western,13,Sesheke,153,Sesheke,110013009,Silumbu
0,Western,13,Sesheke,153,Sesheke,110013010,Imusho
0,Western,14,Shangombo,153,Sesheke,110013010,Imusho
0,Western,14,Shangombo,154,Shangombo,110013010,Imusho
0,Western,14,Shangombo,154,Shangombo,110014001,Sipuma
0,Western,14,Shangombo,154,Shangombo,110014002,Lilondo
0,Western,14,Shangombo,154,Shangombo,110014003,Simu
0,Western,14,Shangombo,154,Shangombo,110014004,Mambolomoka
0,Western,14,Shangombo,154,Shangombo,110014005,Mulangu
0,Western,14,Shangombo,154,Shangombo,110014006,Keyana
0,Western,14,Shangombo,154,Shangombo,110014007,Namono
0,Western,14,Shangombo,154,Shangombo,110014008,Nalitengeya
0,Western,14,Shangombo,154,Shangombo,110014009,Mulonga
0,Western,14,Shangombo,154,Shangombo,110014010,Beshe
0,Western,14,Shangombo,154,Shangombo,110014011,State Ranch
0,Western,14,Shangombo,154,Shangombo,110014012,Kaunga Mashi
0,Western,15,Sikongo,154,Shangombo,110014012,Kaunga Mashi
0,Western,15,Sikongo,155,Sikongo,110014012,Kaunga Mashi
0,Western,15,Sikongo,155,Sikongo,110015001,Nengu
0,Western,15,Sikongo,155,Sikongo,110015002,Mutala
0,Western,15,Sikongo,155,Sikongo,110015003,Mwenyi
0,Western,15,Sikongo,155,Sikongo,110015004,Lubuta
0,Western,15,Sikongo,155,Sikongo,110015005,Lwambi
0,Western,15,Sikongo,155,Sikongo,110015006,Natalui
0,Western,15,Sikongo,155,Sikongo,110015007,Licha
0,Western,15,Sikongo,155,Sikongo,110015008,Maala
0,Western,15,Sikongo,155,Sikongo,110015009,Liumena
0,Western,15,Sikongo,155,Sikongo,110015010,Tuuwa
0,Western,15,Sikongo,155,Sikongo,110015011,Malamo
0,Western,15,Sikongo,155,Sikongo,110015012,Lumbamba
0,Western,15,Sikongo,155,Sikongo,110015013,Lueti
0,Western,15,Sikongo,155,Sikongo,110015014,Ng'Umbele
0,Western,16,Sioma,155,Sikongo,110015014,Ng'Umbele
0,Western,16,Sioma,156,Sioma,110015014,Ng'Umbele
0,Western,16,Sioma,156,Sioma,110016001,Kalongola
0,Western,16,Sioma,156,Sioma,110016002,Watembo
0,Western,16,Sioma,156,Sioma,110016003,Nalwashi
0,Western,16,Sioma,156,Sioma,110016004,Nangweshi
0,Western,16,Sioma,156,Sioma,110016005,Mbeta
0,Western,16,Sioma,156,Sioma,110016006,Sioma
0,Western,16,Sioma,156,Sioma,110016007,Mbume
0,Western,16,Sioma,156,Sioma,110016008,Sikabenga
0,Western,16,Sioma,156,Sioma,110016009,Mutomena
0,Western,16,Sioma,156,Sioma,110016010,Liwandamo
0,Western,16,Sioma,156,Sioma,110016011,Lipaneno
0,Western,16,Sioma,156,Sioma,110016012,Mulamba
